id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_login,created_at,updated_at,quality_grade,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
21471911,2019/03/21 9:23 AM UTC,2019-03-21,,UTC,,emk,2019-03-22 02:52:52 UTC,2019-03-22 03:53:07 UTC,casual,,false,1,0,false,,Painted Canyon Mecca,,,,,,false,,,Inflated Beetle,Cysteodemus armatus,Inflated Beetle,Insecta,69893,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Cysteodemus,Cysteodemus armatus,
21472195,Thu Mar 21 2019 18:15:56 GMT-0500 (CDT),2019-03-21,2019-03-21 23:15:56 UTC,Bogota,,crazygeckolady,2019-03-22 03:03:16 UTC,2019-04-17 13:07:41 UTC,research,,false,2,0,false,3,"4025 Hunter Rd, New Braunfels, TX, US",29.7651103036,-98.079308112,22,,,false,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21472497,Thu Mar 21 2019 14:11:41 GMT-0400 (EDT),2019-03-21,2019-03-21 18:11:41 UTC,Eastern Time (US & Canada),,aaohler,2019-03-22 03:14:07 UTC,2019-03-22 04:37:38 UTC,research,,false,1,0,false,3,"International Blvd, Port Saint Lucie, FL, US",27.2683583333,-80.3206783333,5,,,false,,,Dark Flower Scarab,Euphoria sepulcralis,Dark Flower Scarab,Insecta,53340,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Euphoria,Euphoria sepulcralis,
21472798,2019/03/21 9:24 PM CDT,2019-03-21,,Central Time (US & Canada),,lovebirder,2019-03-22 03:26:24 UTC,2019-03-22 17:04:04 UTC,research,"",false,2,0,false,,"Rendon, TX, USA",32.5874116667,-97.23828,,,,false,,,Velvety bark beetle,Penthe pimelia,Velvety bark beetle,Insecta,227431,Animalia,Arthropoda,Insecta,Coleoptera,Tetratomidae,Penthe,Penthe pimelia,
21473091,Thu Mar 21 2019 20:31:58 GMT-0700 (PDT),2019-03-21,2019-03-22 03:31:58 UTC,Pacific Time (US & Canada),,creationkeeper,2019-03-22 03:39:01 UTC,2019-03-22 04:58:31 UTC,needs_id,Found on hot snowy day on south facing cliff,false,1,0,false,3,"Houston, Houston, BC, CA",54.4044045919,-126.7075523171,96,,,false,,,Two-spotted Ladybug,Adalia bipunctata,Two-spotted Lady Beetle,Insecta,52506,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,Adalia bipunctata,
21473355,2019-03-21 4:59:01 PM PDT,2019-03-21,2019-03-21 23:59:01 UTC,Pacific Time (US & Canada),,leppinm,2019-03-22 03:50:29 UTC,2019-03-23 18:35:31 UTC,research,Dead under woody debris,false,3,0,false,2,"8798 Farmer Rd, Rickreall, OR 97371, USA",44.9687919617,-123.2079238892,,,,false,gps,gps,Audouin's Night-stalking Tiger Beetle,Omus audouini,Audouin's Night-stalking Tiger Beetle,Insecta,226393,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Omus,Omus audouini,
21473379,2019-03-21 2:46:22 PM PDT,2019-03-21,2019-03-21 21:46:22 UTC,Pacific Time (US & Canada),,leppinm,2019-03-22 03:52:23 UTC,2019-03-23 18:34:49 UTC,research,,false,2,0,false,2,"12290 Sauerkraut Rd, Monmouth, OR 97361, USA",44.7525177002,-123.2984542847,,,,false,gps,gps,Contracted Bombing Beetle,Metrius contractus,Contracted Bombing Beetle,Insecta,199697,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Metrius,Metrius contractus,
21473940,2019/03/16 4:26 PM WET,2019-03-16,2019-03-16 16:26:00 UTC,Lisbon,,flight69,2019-03-22 04:21:11 UTC,2019-03-22 16:17:29 UTC,needs_id,,false,1,0,false,,"7780 Castro Verde, Portugal",37.7359657288,-8.0311946869,,,,false,,,Soldier Beetles,Cantharidae,Soldier Beetles,Insecta,52932,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,,,
21473947,2019/03/21 3:17 PM PDT,2019-03-21,2019-03-21 22:17:00 UTC,Pacific Time (US & Canada),,johndreynolds,2019-03-22 04:21:33 UTC,2019-03-22 04:21:33 UTC,needs_id,,false,0,0,false,,"Port Coquitlam, BC, Canada",49.2657666667,-122.7359683333,,,,false,,,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,,
21473958,2019/03/21 3:18 PM PDT,2019-03-21,2019-03-21 22:18:00 UTC,Pacific Time (US & Canada),,johndreynolds,2019-03-22 04:21:43 UTC,2019-03-22 14:26:51 UTC,research,,false,3,0,false,,"Port Coquitlam, BC, Canada",49.2657116667,-122.7355316667,,,,false,,,Western Tiger Beetle,Cicindela oregona,Western Tiger Beetle,Insecta,52620,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela oregona,
21474075,2019-03-19 2:20:05 PM PDT,2019-03-19,2019-03-19 21:20:05 UTC,Pacific Time (US & Canada),,dale57,2019-03-22 04:30:02 UTC,2019-03-22 04:30:10 UTC,needs_id,,false,0,0,false,2,"Tramway Trail, Richmond, CA 94806, USA",38.0102767944,-122.3647232056,,,,false,gps,gps,Coelocnemis californica,Coelocnemis californica,California Broad-necked Darkling Beetle,Insecta,428653,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Coelocnemis,Coelocnemis californica,
21474440,2019/03/20 10:56 PM HKT,2019-03-20,2019-03-20 14:56:00 UTC,Hong Kong,,sunnetchan,2019-03-22 04:50:04 UTC,2019-03-22 04:50:04 UTC,needs_id,"Cyphochilus apicalis - Large White Cockchafer (尖歪鰓金龜) 

Reference : 
香港甲蟲圖鑑 A Photographic Guide to Hong Kong Beetles Vol.1 1st Editon July 2011 - Vor Yiu & Chiu Ha YIP Page 19",false,0,0,false,,HKU Shek Kong Campus,22.4293589,114.1136015,200,,,false,,,尖歪鰓金龜,Cyphochilus apicalis,Large White Cockchafer,Insecta,349769,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Cyphochilus,Cyphochilus apicalis,
21474907,2019/03/21 6:00 PM PDT,2019-03-21,2019-03-22 01:00:00 UTC,Pacific Time (US & Canada),,psyllidhipster,2019-03-22 05:11:23 UTC,2019-03-22 05:11:23 UTC,needs_id,"",false,0,0,false,,"Pima County, AZ, USA",32.3266482641,-110.7000059473,22,,,false,,,Horned Powderpost Beetles,Bostrichidae,Auger Beetles,Insecta,47625,Animalia,Arthropoda,Insecta,Coleoptera,Bostrichidae,,,
21475103,2019/02/24 1:39 PM CST,2019-02-24,,Mexico City,,cris-tzabcan,2019-03-22 05:16:08 UTC,2019-03-22 14:06:18 UTC,research,,false,2,0,false,,"Singuilucan, MX-HI, MX",20.0970084254,-98.5377818748,507,,,false,,,Convergent Lady Beetle,Hippodamia convergens,Convergent Lady Beetle,Insecta,48987,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,Hippodamia convergens,
21475141,2019/03/17 9:45 AM CST,2019-03-17,,Mexico City,,cris-tzabcan,2019-03-22 05:16:22 UTC,2019-03-23 18:34:30 UTC,needs_id,,false,2,0,false,,"Hidalgo, MX",20.5800424863,-98.6753553649,995,obscured,,true,,,Vivid Metallic Ground Beetles,Chlaenius,Vivid Metallic Ground Beetles,Insecta,122213,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Chlaenius,,
21475142,2019/03/17 9:51 AM CST,2019-03-17,,Mexico City,,cris-tzabcan,2019-03-22 05:16:22 UTC,2019-03-23 18:34:38 UTC,needs_id,,false,2,0,false,,"Hidalgo, MX",20.4503440269,-98.7309945626,995,obscured,,true,,,Vivid Metallic Ground Beetles,Chlaenius,Vivid Metallic Ground Beetles,Insecta,122213,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Chlaenius,,
21475160,2019/02/24 1:49 PM CST,2019-02-24,2019-02-24 19:49:00 UTC,Mexico City,,cris-tzabcan,2019-03-22 05:16:31 UTC,2019-06-18 19:28:18 UTC,research,,false,2,0,false,,"Hidalgo, MX",20.1261170875,-98.5268635583,488,obscured,,true,,,Convergent Lady Beetle,Hippodamia convergens,Convergent Lady Beetle,Insecta,48987,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,Hippodamia convergens,
21475589,2019-03-22 1:30:02 pm GMT+08:00,2019-03-22,2019-03-22 05:30:02 UTC,Singapore,,sohkamyung,2019-03-22 05:42:46 UTC,2019-10-26 04:25:35 UTC,research,,false,1,0,false,2,"2, Taman Kenanga, 33000 Kuala Kangsar, Negeri Perak, Malaysia",4.7658819,100.9372924,9,,,false,,,Coconut Rhinoceros Beetle,Oryctes rhinoceros,Coconut Rhinoceros Beetle,Insecta,320058,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Oryctes,Oryctes rhinoceros,
21475663,2019/03/22 5:46 PM NZDT,2019-03-22,2019-03-22 04:46:00 UTC,Wellington,,mpnavest,2019-03-22 05:50:37 UTC,2019-03-22 19:08:22 UTC,needs_id,1--1.2mm  on hydrangea (about the limit of my lens) ,false,1,0,false,,"Feilding, New Zealand",-40.2307754617,175.5798744563,31,,,false,,,Mite-Destroying Lady Beetles,Stethorus,Mite-Destroying Lady Beetles,Insecta,211369,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Stethorus,,
21475664,Fri Mar 22 2019 06:49:57 GMT+0100 (GMT+1),2019-03-22,2019-03-22 05:49:57 UTC,Amsterdam,,olivier123,2019-03-22 05:50:47 UTC,2019-03-22 16:55:23 UTC,research,,false,2,0,false,3,"52 Rue du Puits, Le Saulchoy, Picardie, FR",49.6350326529,2.1401793323,10,,,false,,,Pyrrhidium sanguineum,Pyrrhidium sanguineum,Welsh Oak Longhorn Beetle,Insecta,347956,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Pyrrhidium,Pyrrhidium sanguineum,
21475740,2019-03-19 12:32:15 PM CDT,2019-03-19,2019-03-19 17:32:15 UTC,Central Time (US & Canada),,alisonnorthup,2019-03-22 05:58:35 UTC,2019-03-22 11:04:29 UTC,research,,false,1,0,false,2,"US-67, Marfa, TX 79843, USA",29.9091949463,-104.2707138062,,,,false,gps,gps,Hippodamia convergens,Hippodamia convergens,Convergent Lady Beetle,Insecta,48987,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,Hippodamia convergens,
21475826,Thu Mar 21 2019 10:33:41 GMT-0500 (CDT),2019-03-21,2019-03-21 15:33:41 UTC,Bogota,,zorkkanna,2019-03-22 06:06:00 UTC,2019-03-22 15:27:19 UTC,research,,false,2,0,false,3,"San Antonio Botanical Garden, San Antonio, TX, US",29.4590633333,-98.4579383333,5,,,false,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21476429,2019-03-21T15:34,2019-03-21,2019-03-21 04:34:00 UTC,Sydney,,chelonajill,2019-03-22 06:49:13 UTC,2019-09-10 14:11:24 UTC,research,"Sighting and photos (c) chelonajill.
Field Notes - 21.3.19
about 5mm
iridescent blue ladybird
several in garden",false,2,0,false,111,"Mackay - Pt B, AU-QL, AU",-21.283075,149.143522,,,,false,,,Steelblue Lady Beetle,Halmus chalybeus,Steelblue Lady Beetle,Insecta,244625,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Halmus,Halmus chalybeus,
21477380,2019-03-22 9:34:45 priešpiet GMT+02:00,2019-03-22,2019-03-22 07:34:45 UTC,Helsinki,,almantas,2019-03-22 07:46:56 UTC,2019-04-15 04:54:06 UTC,research,,false,3,0,false,2,"Dzūkų g. 35, Vilnius 02165, Lietuva",54.663520813,25.2827110291,,,,false,gps,gps,Кожеед норичниковый,Anthrenus scrophulariae,Common Carpet Beetle,Insecta,128264,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Anthrenus,Anthrenus scrophulariae,
21477968,Thu Mar 21 2019 08:29:52 GMT-1000 (HST),2019-03-21,2019-03-21 18:29:52 UTC,Hawaii,,sgamponia,2019-03-22 08:21:59 UTC,2019-10-18 19:16:07 UTC,needs_id,,false,0,0,false,3,"121–125 N Kihei Rd, Kihei, HI, US",20.7955833333,-156.4856116667,5,,,false,,,,Coelophora inaequalis,Variable ladybird,Insecta,333707,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coelophora,Coelophora inaequalis,
21478132,2019-03-20 2:40:00 p. m. CST,2019-03-19,2019-03-20 05:40:00 UTC,Mexico City,,amaury_martinez,2019-03-22 08:40:49 UTC,2019-03-24 16:37:07 UTC,research,,false,2,0,false,2,"Hopelchén MZ18 LT21(MZ17 LT25), Popular Santa Teresa, 14160 Ciudad de México, CDMX, México",19.2997752128,-99.2243920639,263,,,false,gps,gps,Catarina asiática,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21478177,Wed Mar 20 2019 15:11:44 GMT-0700 (PDT),2019-03-20,2019-03-20 22:11:44 UTC,Pacific Time (US & Canada),,carmenzheng202,2019-03-22 08:48:41 UTC,2019-03-30 06:39:44 UTC,research,,false,2,0,false,3,"1835–1873 Big Dalton Canyon Rd, Glendora, CA, US",34.1618833333,-117.8218833333,64,,,false,,,Western Spotless Lady Beetle,Cycloneda polita,Western Polished Lady Beetle,Insecta,55492,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda,Cycloneda polita,
21478201,2019/03/01 3:13 AM -0600,2019-03-01,2019-03-01 09:13:00 UTC,Central Time (US & Canada),,laurenzarate,2019-03-22 08:51:32 UTC,2019-04-29 08:30:42 UTC,needs_id,"A bright green Leaf Beetle with orange markings on the elytra. About 7 mm in length. The legs have pale green femora. The tibiae, tarsi and antennae are all dark orange. The underside of the beetle is interesting, with a bright red thorax and an orange abdomen. I would give it a common name as the ""Bleeding Heart Leaf Beetle"". Family Chrysomelidae. Found under a light at night, semi-rural residential area, San Cristobal de Las Casas, Chiapas, Mexico, 2,200 meters.",false,2,0,false,,"Real del Monte, San Cristóbal de las Casas, Chis., Mexico",16.71314,-92.61267,,,,false,,,Escarabajos de la raíz del maíz,Diabrotica,,Insecta,55488,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diabrotica,,
21478246,2019-03-22 5:41:23 em GMT+09:00,2019-03-22,2019-03-22 08:41:23 UTC,Osaka,,henrik23,2019-03-22 08:58:28 UTC,2019-03-23 18:33:53 UTC,needs_id,,false,3,0,false,2,"1093 Shimowada, Yamato, Kanagawa 242-0015, Japan",35.42984922,139.4699022,8,,,false,,,Carabus,Carabus,Worm and Slug Hunter Beetles,Insecta,56553,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,,
21478351,2019/03/20 11:44 PM HKT,2019-03-20,2019-03-20 15:44:00 UTC,Hong Kong,,sunnetchan,2019-03-22 09:08:45 UTC,2019-03-22 09:08:45 UTC,needs_id,,false,0,0,false,,HKU Shek Kong Campus,22.4293589,114.1136015,200,,,false,,,花螢科 (菊虎科),Cantharidae,Soldier Beetles,Insecta,52932,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,,,
21478515,2019/03/21 3:04 PM CET,2019-03-21,2019-03-21 14:04:00 UTC,Paris,,muge57,2019-03-22 09:28:26 UTC,2019-03-22 09:29:03 UTC,needs_id,,false,0,0,false,,"Rurange-lès-Thionville, France",49.27104,6.2328089,3372,,,false,,,Léma à Pieds Noirs,Oulema melanopus,Cereal Leaf Beetle,Insecta,131902,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Oulema,Oulema melanopus,
21478580,2019/03/22 5:06 PM NZDT,2019-03-22,2019-03-22 04:06:00 UTC,Wellington,,pgtips91,2019-03-22 09:35:49 UTC,2019-03-22 12:34:39 UTC,research,Beetle found in the house.,false,2,0,false,,"Rodney, NZ-AU, NZ",-36.6349111328,174.5909497174,10,obscured,,true,,,Burnt pine longhorn,Arhopalus ferus,Burnt pine longhorn,Insecta,386061,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Arhopalus,Arhopalus ferus,
21478901,2019/03/19 12:38 PM AEDT,2019-03-19,2019-03-19 01:38:00 UTC,Melbourne,,reiner,2019-03-22 10:15:37 UTC,2019-03-22 11:06:53 UTC,research,just emerged by the look of things,false,1,0,false,,"Blackwood VIC 3458, Australia",-37.4732721896,144.3219195351,50,,,false,,,Vedalia Beetle,Rodolia cardinalis,Vedalia Beetle,Insecta,60944,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Rodolia,Rodolia cardinalis,
21479963,2019/02/13 4:02 PM EST,2019-02-13,2019-02-13 21:02:00 UTC,Eastern Time (US & Canada),,kyukich,2019-03-22 12:04:31 UTC,2019-03-22 13:59:45 UTC,research,,false,2,0,false,,"Provincia de Napo, Ecuador",-1.0146416667,-77.671285,,,,false,,,Goniochenia haroldi,Goniochenia haroldi,,Insecta,876307,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Goniochenia,Goniochenia haroldi,
21480316,2019-03-20 7:31:08 PM CDT,2019-03-20,,Central Time (US & Canada),,alisonnorthup,2019-03-22 12:31:49 UTC,2019-03-22 13:31:23 UTC,research,,false,1,0,false,2,"Presidio County, US-TX, US",29.4814224243,-103.9704284668,,,,false,gps,gps,Sunburst Diving Beetle,Thermonectus marmoratus,Sunburst Diving Beetle,Insecta,205815,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Thermonectus,Thermonectus marmoratus,
21480483,Fri Mar 22 2019 14:39:01 GMT+0200 (GMT+2),2019-03-22,2019-03-22 12:39:01 UTC,Africa/Johannesburg,,nickthorndike,2019-03-22 12:43:53 UTC,2019-05-22 08:11:33 UTC,research,,false,3,0,false,3,"City of Cape Town, ZA-WC, ZA",-34.012991492,18.4504771055,27,,,false,,,Veelkleurig Aziatisch lieveheersbeestje,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21480572,2019/03/20 3:34 PM CDT,2019-03-20,,Central Time (US & Canada),,cwd912nb,2019-03-22 12:48:29 UTC,2020-01-15 15:53:55 UTC,research,,false,2,0,false,,"Fort Worth, TX, USA",32.7745583333,-97.37457,,,,false,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21481213,2019/03/15 10:21 AM CST,2019-03-15,2019-03-15 02:21:00 UTC,Taipei,,kuman,2019-03-22 13:22:27 UTC,2019-04-12 13:19:22 UTC,research,,false,1,0,false,,台灣新竹縣,24.7912972789,121.1993204804,28,,,false,,,篩豆龜蝽,Megacopta cribraria,Kudzu Bug,Insecta,209176,Animalia,Arthropoda,Insecta,Hemiptera,Plataspidae,Megacopta,Megacopta cribraria,
21481821,Fri Mar 22 2019 10:45:54 GMT+0100 (GMT+1),2019-03-22,2019-03-22 09:45:54 UTC,Amsterdam,,aleksandergolemaj,2019-03-22 13:54:34 UTC,2019-05-17 07:42:42 UTC,research,,false,3,0,false,3,"Rruga Transballkanike, Vlorë, Vlora, AL",40.4867133333,19.477255,,,,false,,,Veelkleurig Aziatisch lieveheersbeestje,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21482231,Fri Mar 22 2019 10:14:26 GMT-0400 (EDT),2019-03-22,2019-03-22 14:14:26 UTC,Eastern Time (US & Canada),,validscreenname,2019-03-22 14:16:39 UTC,2019-04-07 20:44:22 UTC,research,,false,1,0,false,3,"6616 Fort Pierce Blvd, Fort Pierce, FL, US",27.5560716667,-80.4048533333,7,,,false,,,Chilocorus cacti,Chilocorus cacti,Cactus Lady Beetle,Insecta,309685,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Chilocorus,Chilocorus cacti,
21482576,2019-03-22 2:37:00 PM CET,2019-03-22,2019-03-22 13:37:00 UTC,Belgrade,,mihajlo2,2019-03-22 14:32:28 UTC,2019-03-22 15:11:47 UTC,research,,false,1,0,false,2,"Радоја Дакића 2, Београд, Србија",44.83928628,20.40826997,15,,,false,,,Four-spotted Sap Beetle,Glischrochilus quadrisignatus,Four-spotted Sap Beetle,Insecta,203328,Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Glischrochilus,Glischrochilus quadrisignatus,
21482814,Fri Mar 22 2019 10:59:03 GMT+0200 (GMT+2),2019-03-22,2019-03-22 08:59:03 UTC,Africa/Johannesburg,,clifechris,2019-03-22 14:43:20 UTC,2019-03-23 14:26:49 UTC,needs_id,,false,1,0,false,3,"North District, , North District, IL",32.6816,35.2988283333,5,,,false,,,Bumble Bee Scarab Beetles,Glaphyridae,Bumble Bee Scarab Beetles,Insecta,57465,Animalia,Arthropoda,Insecta,Coleoptera,Glaphyridae,,,
21482939,Fri Mar 22 2019 14:49:44 GMT+0000 (GMT),2019-03-22,2019-03-22 14:49:44 UTC,UTC,,louise47,2019-03-22 14:50:39 UTC,2019-03-22 21:07:43 UTC,research,,false,2,0,false,3,"NG23, Newark, England, GB",53.0285206945,-0.8627587046,9,,,false,,,Wasp Beetle,Clytus arietis,Wasp Beetle,Insecta,124540,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Clytus,Clytus arietis,
21483320,2019/03/22 1:30 PM KST,2019-03-22,2019-03-22 04:30:00 UTC,Seoul,,wonwoong,2019-03-22 15:07:51 UTC,2019-09-05 16:31:06 UTC,needs_id,,false,1,0,false,,대한민국 강원도 횡성군 안흥면,37.4581480141,128.1471719175,11,,,false,,,Dusty Surface Beetles,Gonocephalum,Dusty Surface Beetles,Insecta,357479,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Gonocephalum,,
21483345,2019-03-22 8:06:13 AM PDT,2019-03-22,2019-03-22 15:06:13 UTC,Pacific Time (US & Canada),,brodiecasstalbott,2019-03-22 15:08:43 UTC,2019-03-25 03:37:48 UTC,research,,false,2,0,false,2,"2967 NW Raleigh St, Portland, OR 97210, USA",45.5340042114,-122.7124786377,,,,false,gps,gps,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21483765,2019-03-22 4:24:55 nachm. MEZ,2019-03-22,2019-03-22 16:24:55 UTC,UTC,,psi,2019-03-22 15:27:15 UTC,2019-03-27 20:00:46 UTC,research,,false,3,0,false,2,"Tilsiter Weg 35, 57518 Betzdorf, Deutschland",50.7977167,7.8700946,2400,,,false,,,Anoplotrupes stercorosus,Anoplotrupes stercorosus,Woodland Dor Beetle,Insecta,125655,Animalia,Arthropoda,Insecta,Coleoptera,Geotrupidae,Anoplotrupes,Anoplotrupes stercorosus,
21484020,2019-03-22 3:30:07 odp. SEČ,2019-03-22,2019-03-22 15:30:07 UTC,UTC,,michaela49,2019-03-22 15:38:11 UTC,2019-05-06 17:02:32 UTC,research,,false,2,0,false,2,"Chrudichromy 51, 680 01 Chrudichromy, Česko",49.499835968,16.6271209717,,,,false,gps,gps,majka obecná,Meloe proscarabaeus,Black Oil Beetle,Insecta,82109,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Meloe,Meloe proscarabaeus,
21484128,2019/03/22 2:25 PM CET,2019-03-22,2019-03-22 13:25:00 UTC,Paris,,perkpenn,2019-03-22 15:44:05 UTC,2020-01-07 13:48:22 UTC,research,,false,2,0,false,,"89600 Saint-Florentin, France",47.9913130009,3.710802481,61,,,false,,,Coccinelle asiatique,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21484216,Fri Mar 22 2019 09:48:19 GMT-0600 (CST),2019-03-22,2019-03-22 15:48:19 UTC,Central America,,neotenochtitlan,2019-03-22 15:48:37 UTC,2019-03-22 15:48:45 UTC,needs_id,,false,0,0,false,3,"Parque Naucalli, Naucalpan de Juárez, Edomex, MX",19.4953655622,-99.2400947245,16,,,false,,,,Trachymela sloanei,Australian Tortoise Beetle,Insecta,208608,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Trachymela,Trachymela sloanei,
21484328,2019/03/22 2:55 PM CET,2019-03-22,2019-03-22 13:55:00 UTC,Paris,,perkpenn,2019-03-22 15:53:16 UTC,2019-03-23 18:50:49 UTC,needs_id,This beetle never stopped moving.,false,3,0,false,,"89600 Saint-Florentin, France",47.9868898073,3.7101158355,61,,,false,,,Harpalus,Harpalus,,Insecta,131093,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Harpalus,,
21484439,2019/03/22 2:24 PM SAST,2019-03-22,2019-03-22 12:24:00 UTC,Africa/Johannesburg,,colin25,2019-03-22 15:57:03 UTC,2019-03-24 07:03:24 UTC,research,"",false,1,0,false,,Garden Route Botanical Garden,-33.944485,22.46391,,,,false,,,Harlequin Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21484464,Sat Mar 09 2019 09:34:57 GMT-0800 (PST),2019-03-09,2019-03-09 17:34:57 UTC,Pacific Time (US & Canada),,jillsundlof,2019-03-22 15:58:29 UTC,2019-06-11 15:54:35 UTC,research,,false,2,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2797253179,-116.1468378269,10,,,false,,,Master Blister Beetle,Lytta magister,Master Blister Beetle,Insecta,69900,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Lytta,Lytta magister,
21484470,Sat Mar 09 2019 09:37:12 GMT-0800 (PST),2019-03-09,2019-03-09 17:37:12 UTC,Pacific Time (US & Canada),,jillsundlof,2019-03-22 15:58:48 UTC,2019-05-15 21:45:35 UTC,needs_id,,false,1,0,false,3,"San Diego County, US-CA, US",33.279809095,-116.1468562671,5,,,false,,,Green Blister Beetle,Lytta stygica,Green Blister Beetle,Insecta,69903,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Lytta,Lytta stygica,
21484501,2019-03-20 3:27:52 PM CDT,2019-03-20,2019-03-21 01:27:52 UTC,Hawaii,,loki_limestone,2019-03-22 16:00:05 UTC,2019-05-13 19:19:51 UTC,research,,false,1,0,false,2,"Wilson County, US-TN, US",36.2462925168,-86.5706982091,11,,,false,gps,gps,Veelkleurig Aziatisch lieveheersbeestje,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,
21484778,2019/03/22 5:57 PM +0200,2019-03-22,2019-03-22 15:57:00 UTC,Kyiv,,efarilis,2019-03-22 16:10:47 UTC,2019-03-22 18:36:15 UTC,needs_id,,false,2,0,false,,"Николаевская область, Украина",46.975033,31.9945829,10000,,,false,,,Gonocephalum,Gonocephalum,Dusty Surface Beetles,Insecta,357479,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Gonocephalum,,
